id,iso3,cntry,name,value,local_I,z_sim,p_raw,p_fdr,quadrant,cluster_raw,cluster_fdr,gistar_z,gistar_p_fdr,gistar_cluster
364021,IRN,Iran,Yazd,0.338,-0.015984811599017202,-0.115872323718419,0.451,0.47150000000000003,Low-High,Not-Significant,Not-Significant,-0.012415220823201359,0.4704545329917561,Not-Significant
364022,IRN,Iran,Hormozgan,0.342,-0.010692954705897194,-0.07180859442674865,0.457,0.4742389053254438,Low-High,Not-Significant,Not-Significant,-0.03984746670903642,0.474589920260128,Not-Significant
364023,IRN,Iran,"Tehran, Alborz",0.309,0.20711421512002592,0.8034870921587941,0.217,0.30143663366336637,Low-Low,Not-Significant,Not-Significant,-0.4047414134510202,0.3011384666644029,Not-Significant
364024,IRN,Iran,Ardebil,0.394,0.002664861140648014,0.19141611064455566,0.428,0.4601409961685824,High-High,Not-Significant,Not-Significant,0.09504384096550172,0.4601409995007789,Not-Significant
364025,IRN,Iran,Qom,0.247,0.4214141235178542,0.8329070535470338,0.215,0.29925099206349204,Low-Low,Not-Significant,Not-Significant,-0.5415484706915292,0.29925099704118946,Not-Significant
364026,IRN,Iran,Qazvin,0.368,0.026119567185014216,0.39836346628893704,0.353,0.4147897822445561,Low-Low,Not-Significant,Not-Significant,-0.16792900911966144,0.4144426604693904,Not-Significant
364027,IRN,Iran,Golestan,0.4,-0.0017120696703247476,-0.06375195529230454,0.475,0.4878217677136596,High-Low,Not-Significant,Not-Significant,-0.004687827615923865,0.48719561150222473,Not-Significant
364028,IRN,Iran,North Khorasan,0.413,-0.011916683427734874,-0.15385212414806854,0.428,0.4601409961685824,High-Low,Not-Significant,Not-Significant,-0.02159150025684333,0.4597705146576566,Not-Significant
364029,IRN,Iran,South Khorasan,0.447,0.02522695931696161,0.13724157190743042,0.442,0.4662601503759398,High-High,Not-Significant,Not-Significant,0.12918925970015907,0.4662601521364728,Not-Significant
368012,IRQ,Iraq,Nineveh,0.264,0.7304201879836668,1.2129279728997011,0.137,0.22613058823529414,Low-Low,Not-Significant,Not-Significant,-0.8543791056994807,0.2247444173963949,Not-Significant
368014,IRQ,Iraq,Al-Tameem,0.291,0.3811882687616788,0.5856442904662882,0.323,0.392014705882353,Low-Low,Not-Significant,Not-Significant,-0.6199815117453961,0.3920147226652885,Not-Significant
368021,IRQ,Iraq,Diala,0.27,0.4350169107572985,1.151199305240787,0.132,0.2207342073897497,Low-Low,Not-Significant,Not-Significant,-0.5805396089165838,0.22073420619367842,Not-Significant
368022,IRQ,Iraq,Al-Anbar,0.222,1.271479422079315,2.8644098756746654,0.002,0.013754901960784313,Low-Low,Low-Low,Low-Low,-1.1186398546525234,0.0137549026141071,Cold-Spot
368023,IRQ,Iraq,Baghdad,0.212,1.0212336733170129,1.832747582290206,0.039,0.09633274647887324,Low-Low,Low-Low,Not-Significant,-0.9062170351316342,0.09633274846644678,Not-Significant
368024,IRQ,Iraq,Babylon,0.249,1.03483673973092,2.5683544703431527,0.002,0.013754901960784313,Low-Low,Low-Low,Low-Low,-1.0633406970129435,0.0137549026141071,Cold-Spot
368025,IRQ,Iraq,Kerbela,0.195,1.4575293518889219,1.9363113664416423,0.021,0.061897058823529416,Low-Low,Low-Low,Not-Significant,-1.1575183017266384,0.061509393742755214,Not-Significant
368026,IRQ,Iraq,Wasit,0.28,0.6269780611486965,2.1501827697296023,0.016,0.05090249433106576,Low-Low,Low-Low,Not-Significant,-0.827051501596661,0.05078733272901083,Not-Significant
368027,IRQ,Iraq,Salah Al-Deen,0.307,0.5310737464606818,2.0349433339141396,0.016,0.05090249433106576,Low-Low,Low-Low,Not-Significant,-0.8769173358873738,0.05078733272901083,Not-Significant
368028,IRQ,Iraq,Al-Najaf,0.212,1.1992039676231743,2.1554012398041715,0.014,0.046766666666666665,Low-Low,Low-Low,Low-Low,-1.0290503896556498,0.0466555833878469,Cold-Spot
368031,IRQ,Iraq,Al-Qadisiya,0.264,0.7819343246505915,1.9807364420298048,0.022,0.06364123711340205,Low-Low,Low-Low,Not-Significant,-0.9039632121128447,0.06377272692716811,Not-Significant
368032,IRQ,Iraq,Al-Muthanna,0.289,0.7547045485795132,2.1197022875240683,0.016,0.05090249433106576,Low-Low,Low-Low,Not-Significant,-1.0162035984485505,0.05078733272901083,Not-Significant
368033,IRQ,Iraq,Thi-Qar,0.248,0.8858994655001114,1.992810851965863,0.021,0.061897058823529416,Low-Low,Low-Low,Not-Significant,-0.9265014423007375,0.061509393742755214,Not-Significant
368034,IRQ,Iraq,Maysan,0.252,0.6316904121301664,1.459431712176745,0.089,0.1724682320441989,Low-Low,Not-Significant,Not-Significant,-0.7180228130627296,0.17223034782656307,Not-Significant
368035,IRQ,Iraq,Al-Basrah,0.189,0.9393619728117317,1.327955434552748,0.1,0.18632138114209829,Low-Low,Not-Significant,Not-Significant,-0.8241778772477041,0.1863213839185032,Not-Significant
372001,IRL,Ireland,Dublin,0.158,1.4425307458619516,0.9356381057218072,0.214,0.298154915590864,Low-Low,Not-Significant,Not-Significant,-1.2454173994594198,0.2907117148926547,Not-Significant
372002,IRL,Ireland,Midlands,0.184,1.268758853446456,1.5998370022871118,0.051,0.11905657237936772,Low-Low,Not-Significant,Not-Significant,-1.0307407569197415,0.11905657015306978,Not-Significant
372003,IRL,Ireland,"Mid-East, Border",0.255,1.0966109860502313,2.5959889322716756,0.003,0.017684873949579835,Low-Low,Low-Low,Low-Low,-1.1496299211608758,0.01768487410330284,Cold-Spot
372004,IRL,Ireland,"Mid-West, South-East",0.283,0.794312745579905,2.1035958449282868,0.016,0.05090249433106576,Low-Low,Low-Low,Not-Significant,-1.0189081860710978,0.05078733272901083,Not-Significant
372006,IRL,Ireland,West,0.231,1.094555688962505,1.7816222046553607,0.032,0.08252941176470588,Low-Low,Low-Low,Not-Significant,-1.0307407569197415,0.08207678634816376,Not-Significant
372008,IRL,Ireland,South West,0.247,0.706981466251582,0.7471546046713206,0.265,0.3465004659832246,Low-Low,Not-Significant,Not-Significant,-0.849871459661902,0.34617782116380263,Not-Significant
380001,ITA,Italy,"Piemonte, Valle d'Aosta",0.369,0.10503367911398158,1.8384969169995893,0.034,0.08641666666666667,Low-Low,Low-Low,Not-Significant,-0.6453370207067757,0.08641667136301596,Not-Significant
380003,ITA,Italy,Lombardia,0.356,0.1403144957718768,1.4189938039004628,0.084,0.1662228490832158,Low-Low,Not-Significant,Not-Significant,-0.5465712762762599,0.16622284684219885,Not-Significant
380004,ITA,Italy,Trentino Alto Adige,0.296,0.4364800830077691,1.4764823428910017,0.085,0.16725806451612904,Low-Low,Not-Significant,Not-Significant,-0.6752001757057333,0.16725806627542741,Not-Significant
380005,ITA,Italy,Veneto,0.362,0.10621633680436667,1.2983502679634222,0.101,0.18694327176781003,Low-Low,Not-Significant,Not-Significant,-0.4973091445798659,0.18719023108836683,Not-Significant
380006,ITA,Italy,Friuli Venezia Giulia,0.316,0.4657746360287328,2.001392738639378,0.02,0.05982942430703625,Low-Low,Low-Low,Not-Significant,-0.8532521941900859,0.0598294229697444,Not-Significant
380007,ITA,Italy,Liguria,0.264,0.2514544790861351,0.561009340885776,0.287,0.36672222222222217,Low-Low,Not-Significant,Not-Significant,-0.4063190895641726,0.36544446150461835,Not-Significant
380008,ITA,Italy,"Emilia Romagna, Marche",0.386,0.012879762896819358,1.1094970312563621,0.147,0.2367864523536165,Low-Low,Not-Significant,Not-Significant,-0.3645482362826113,0.23624398606271405,Not-Significant
380009,ITA,Italy,Toscana,0.35,0.14397587409771406,1.0056989641460379,0.165,0.25370152505446625,Low-Low,Not-Significant,Not-Significant,-0.4739337801278509,0.2531265196430408,Not-Significant
380010,ITA,Italy,Umbria,0.323,0.16089937230202037,0.6296208208764462,0.277,0.35686960514233246,Low-Low,Not-Significant,Not-Significant,-0.3782589929802462,0.35623550165544,Not-Significant
380012,ITA,Italy,Lazio,0.28,0.27069121583877387,0.8591790502222172,0.195,0.2817559217301751,Low-Low,Not-Significant,Not-Significant,-0.4171374400543616,0.2814660390586029,Not-Significant
380013,ITA,Italy,Abruzzo,0.341,0.16049408654821246,0.849447515911358,0.207,0.29100300601202406,Low-Low,Not-Significant,Not-Significant,-0.4424929490157404,0.2907117148926547,Not-Significant
380014,ITA,Italy,Molise,0.294,0.35425609844023337,1.0426301889223475,0.162,0.2517009966777409,Low-Low,Not-Significant,Not-Significant,-0.5645374654831795,0.25170099741860746,Not-Significant
380015,ITA,Italy,Campania,0.329,0.2711225981076751,1.2512221509794172,0.118,0.20514745972738538,Low-Low,Not-Significant,Not-Significant,-0.6037539860101134,0.2048935655983958,Not-Significant
380016,ITA,Italy,Puglia,0.292,0.3563231334497296,0.9476691161452806,0.181,0.268438689217759,Low-Low,Not-Significant,Not-Significant,-0.5675801265585452,0.26815521855540614,Not-Significant
380017,ITA,Italy,Basilicata,0.312,0.28291658041844464,0.9437467518959937,0.181,0.268438689217759,Low-Low,Not-Significant,Not-Significant,-0.5320824140126142,0.26815521855540614,Not-Significant
380018,ITA,Italy,Calabria,0.315,0.2721310423871838,0.5526366483945361,0.334,0.4008571428571429,Low-Low,Not-Significant,Not-Significant,-0.5219402104280625,0.3999991489906017,Not-Significant
380019,ITA,Italy,Sicilia,0.336,-0.0,,,,Low-Low,Isolate (no neighbours),Isolate (no neighbours),,,Isolate (no neighbours)
380020,ITA,Italy,Sardegna,0.27,-0.0,,,,Low-Low,Isolate (no neighbours),Isolate (no neighbours),,,Isolate (no neighbours)
384001,CIV,Côte D'Ivoire,"Lagunes, Sud Comoé, Sud Bandama, Agneby",0.427,0.09405969742080902,0.8468343780168729,0.201,0.28629746192893407,High-High,Not-Significant,Not-Significant,0.3604315014279387,0.28710583851282157,Not-Significant
384002,CIV,Côte D'Ivoire,"Haut Sassandra, Marahoué, Fromager",0.434,0.15809596112124552,1.1894389390824682,0.125,0.21155006031363088,High-High,Not-Significant,Not-Significant,0.49904161708347894,0.21155006031363088,Not-Significant
384003,CIV,Côte D'Ivoire,Savanes,0.496,0.600930633981857,1.8563216660087627,0.027,0.07327079303675048,High-High,High-High,Not-Significant,0.82246522027974,0.07327079493732586,Not-Significant
384004,CIV,Côte D'Ivoire,"Vallée du Bandam, Lacs, N'Zi Comoé",0.415,0.08344104799419445,1.2191300460336902,0.113,0.19942012578616355,High-High,Not-Significant,Not-Significant,0.45895576482072736,0.19942012231492395,Not-Significant
384005,CIV,Côte D'Ivoire,Moyen Comoé,0.398,0.023202227634787714,1.03627546935285,0.155,0.24324944071588367,High-High,Not-Significant,Not-Significant,0.39987340425675094,0.24324944258669612,Not-Significant
384006,CIV,Côte D'Ivoire,"Montagnes, Moyen Cavally",0.468,0.3148273759849271,1.445029805732063,0.073,0.15309267563527654,High-High,Not-Significant,Not-Significant,0.5912873734953541,0.15309267338526802,Not-Significant
384008,CIV,Côte D'Ivoire,Zanzan,0.535,0.7404142664131989,1.9679134812583599,0.018,0.0555032967032967,High-High,High-High,Not-Significant,0.7864040519791119,0.055503294314001944,Not-Significant
384009,CIV,Côte D'Ivoire,Bas Sassandra,0.538,0.3705230538743106,0.7294204930163961,0.233,0.3195493646138807,High-High,Not-Significant,Not-Significant,0.4970131763665689,0.32146407961845397,Not-Significant
384010,CIV,Côte D'Ivoire,"Denguele, Worodougou, Bafing",0.505,0.5876496086046863,2.2867020715893784,0.013,0.04503456790123457,High-High,High-High,High-High,0.7620627633761873,0.045034568830404756,Hot-Spot
388001,JAM,Jamaica,Kingston,0.299,0.4427595248103,0.7321851868393483,0.277,0.35686960514233246,Low-Low,Not-Significant,Not-Significant,-0.6673117951399707,0.35623550165544,Not-Significant
388002,JAM,Jamaica,Saint Andrew,0.285,0.23512541782939045,0.7086197025931934,0.242,0.3258406909788868,Low-Low,Not-Significant,Not-Significant,-0.39347229835707404,0.3251182647278676,Not-Significant
388003,JAM,Jamaica,Saint Thomas,0.384,0.018406543526002055,0.5851458452903756,0.293,0.37100992779783387,Low-Low,Not-Significant,Not-Significant,-0.2864157049645836,0.3697436768763332,Not-Significant
388004,JAM,Jamaica,Portland,0.376,0.03872826139157725,0.693454664383793,0.253,0.33645402843601896,Low-Low,Not-Significant,Not-Significant,-0.317405771472936,0.3354421306323734,Not-Significant
388005,JAM,Jamaica,Saint Mary,0.33,0.1592806694395174,0.7438408020916422,0.229,0.31529636898920516,Low-Low,Not-Significant,Not-Significant,-0.3927961514514372,0.31529637194358334,Not-Significant
388006,JAM,Jamaica,Saint Ann,0.351,0.04659295234985076,0.3691476450238588,0.352,0.41396144174350374,Low-Low,Not-Significant,Not-Significant,-0.1895013151566448,0.41126464961262005,Not-Significant
388007,JAM,Jamaica,Trelawny,0.388,0.0031122581581438193,0.3624945424426872,0.357,0.4173925,Low-Low,Not-Significant,Not-Significant,-0.1455517662902537,0.4170449547326932,Not-Significant
388008,JAM,Jamaica,Saint James,0.279,0.13238396004723824,0.33175983269523657,0.373,0.4271991836734694,Low-Low,Not-Significant,Not-Significant,-0.29137411560591964,0.42719917903141097,Not-Significant
388009,JAM,Jamaica,Hanover,0.314,0.2739743180153048,0.7556565982594656,0.246,0.32995984703632886,Low-Low,Not-Significant,Not-Significant,-0.5253209449562465,0.3299598561503691,Not-Significant
388010,JAM,Jamaica,Westmoreland,0.346,0.1143983945512614,0.6737174274551023,0.258,0.3405211665098777,Low-Low,Not-Significant,Not-Significant,-0.3596649530752351,0.3398816722379604,Not-Significant
388011,JAM,Jamaica,Saint Elizabeth,0.411,-0.03682469196074021,-0.5104155292093484,0.308,0.3820725022104332,High-Low,Not-Significant,Not-Significant,-0.18724749213785474,0.38173498026368474,Not-Significant
388012,JAM,Jamaica,Manchester,0.391,-6.225617244456248e-05,-0.04893793772330799,0.492,0.4962444284687275,High-Low,Not-Significant,Not-Significant,-0.023619940973753764,0.4962444421758247,Not-Significant
388013,JAM,Jamaica,Clarendon,0.395,-0.00549798761901592,-0.3566126774877132,0.363,0.4212481389578164,High-Low,Not-Significant,Not-Significant,-0.1453263839883745,0.4204354171721351,Not-Significant
388014,JAM,Jamaica,Saint Catherine,0.321,0.16061180423870738,0.6529559228680464,0.259,0.34087898686679174,Low-Low,Not-Significant,Not-Significant,-0.36710256903723965,0.3398816722379604,Not-Significant
400011,JOR,Jordan,Amman,0.212,1.7690354604016179,3.1875583211250067,0.001,0.00929139072847682,Low-Low,Low-Low,Low-Low,-1.4223425064343784,0.009291391169794199,Cold-Spot
400012,JOR,Jordan,Balqa,0.176,2.2124799132604305,4.230918399898872,0.001,0.00929139072847682,Low-Low,Low-Low,Low-Low,-1.5170030732235276,0.009291391169794199,Cold-Spot
400013,JOR,Jordan,Zarqa,0.213,1.8139327199266826,2.9190304046263194,0.001,0.00929139072847682,Low-Low,Low-Low,Low-Low,-1.4489376180560913,0.009291391169794199,Cold-Spot
400014,JOR,Jordan,Madaba,0.137,2.3763043053014865,2.4297182913520476,0.006,0.026639240506329116,Low-Low,Low-Low,Low-Low,-1.468545878319558,0.026639240737886555,Cold-Spot
400021,JOR,Jordan,Irbid,0.15,2.677526575381995,3.585955436757145,0.001,0.00929139072847682,Low-Low,Low-Low,Low-Low,-1.6432171622757272,0.009291391169794199,Cold-Spot
400022,JOR,Jordan,Mafraq,0.141,2.389219978592744,2.7392870613071887,0.002,0.013754901960784313,Low-Low,Low-Low,Low-Low,-1.4705743190364686,0.0137549026141071,Cold-Spot
400023,JOR,Jordan,Jarash,0.14,2.662784022714659,3.424469741878289,0.001,0.00929139072847682,Low-Low,Low-Low,Low-Low,-1.5925061443529684,0.009291391169794199,Cold-Spot
400024,JOR,Jordan,Ajlun,0.111,3.007443154497176,2.7877458650417135,0.001,0.00929139072847682,Low-Low,Low-Low,Low-Low,-1.666318848218317,0.009291391169794199,Cold-Spot
400031,JOR,Jordan,Karak,0.169,2.197260704307711,2.8354871328256013,0.001,0.00929139072847682,Low-Low,Low-Low,Low-Low,-1.4732789066590155,0.009291391169794199,Cold-Spot
400032,JOR,Jordan,Tafilah,0.171,2.275297945666982,2.682619331875597,0.003,0.017684873949579835,Low-Low,Low-Low,Low-Low,-1.5209472635064087,0.01768487410330284,Cold-Spot
400033,JOR,Jordan,Ma'an,0.175,2.1254754333541253,2.8189344698153094,0.001,0.00929139072847682,Low-Low,Low-Low,Low-Low,-1.4584036747350064,0.009291391169794199,Cold-Spot
400034,JOR,Jordan,Aqaba,0.148,2.41371298011833,2.082101546336407,0.014,0.046766666666666665,Low-Low,Low-Low,Low-Low,-1.528272188317474,0.0466555833878469,Cold-Spot
404001,KEN,Kenya,Nairobi,0.242,-0.6949893923520853,-1.1872425656176795,0.124,0.21061985472154965,Low-High,Not-Significant,Not-Significant,0.26746130190288087,0.21155006031363088,Not-Significant
404002,KEN,Kenya,Central,0.41,0.04084455075270564,0.5315637898745436,0.307,0.3811690265486726,High-High,Not-Significant,Not-Significant,0.26746130190288087,0.3808320209739695,Not-Significant
404003,KEN,Kenya,Coast,0.468,0.5824223494636807,2.4420658924500627,0.004,0.02040727272727273,High-High,High-High,High-High,1.0162939998956184,0.02040727369656617,Hot-Spot
404004,KEN,Kenya,Eastern,0.507,0.7083360186455049,2.3331358193944625,0.011,0.040506561679790026,High-High,High-High,High-High,0.8869809041925832,0.04050656146030101,Hot-Spot
404005,KEN,Kenya,Northeastern,0.607,1.7488821183219452,2.072027094256035,0.02,0.05982942430703625,High-High,High-High,Not-Significant,1.2630876204530421,0.0598294229697444,Not-Significant
404006,KEN,Kenya,Nyanza,0.495,0.6209570461385321,1.5224287864612658,0.064,0.13942857142857143,High-High,Not-Significant,Not-Significant,0.8371150699018699,0.1394285780510732,Not-Significant
404007,KEN,Kenya,Rift Valley,0.562,0.8331930898281876,2.5452075149952074,0.004,0.02040727272727273,High-High,High-High,High-High,0.7511478204709084,0.02040727369656617,Hot-Spot
404008,KEN,Kenya,Western,0.496,0.44697746261618654,1.3795416493140582,0.093,0.17680081300813005,High-High,Not-Significant,Not-Significant,0.642159378776598,0.17680081720072727,Not-Significant
417001,KGZ,Kyrghzstan,Bishkek,0.136,2.5330593072586813,1.4823565069657185,0.067,0.14373241590214067,Low-Low,Not-Significant,Not-Significant,-1.5970137903905468,0.14395253038515907,Not-Significant
417002,KGZ,Kyrghzstan,Issyk-Kul region,0.229,1.2461567000319147,1.6239624056802615,0.048,0.11375675675675677,Low-Low,Low-Low,Not-Significant,-1.1248378679541937,0.1133737383592209,Not-Significant
417003,KGZ,Kyrghzstan,Dzhalal-Abad region,0.329,0.3422901798196357,1.5894742900751877,0.058,0.13082636655948554,Low-Low,Not-Significant,Not-Significant,-0.7403356609487427,0.13103703326649135,Not-Significant
417004,KGZ,Kyrghzstan,Naryn region,0.271,0.6312790889662205,1.5105945395194953,0.068,0.1454329268292683,Low-Low,Not-Significant,Not-Significant,-0.7863136505320443,0.14543293473288055,Not-Significant
417005,KGZ,Kyrghzstan,Batken region,0.292,0.09330405611254756,0.1604804089050852,0.447,0.4687152466367713,Low-Low,Not-Significant,Not-Significant,-0.4036145019416258,0.468715243386759,Not-Significant
